date,nav
02-01-2017,36.27700
30-12-2016,36.23900
29-12-2016,35.88500
28-12-2016,35.62400
27-12-2016,35.59600
26-12-2016,35.04600
23-12-2016,35.37900
22-12-2016,35.28700
21-12-2016,35.67600
20-12-2016,35.74100
19-12-2016,35.91500
16-12-2016,36.03100
15-12-2016,36.09000
14-12-2016,36.17100
13-12-2016,36.40400
12-12-2016,36.26900
09-12-2016,36.70100
08-12-2016,36.62600
07-12-2016,35.98200
06-12-2016,36.15200
05-12-2016,36.06100
02-12-2016,35.93600
01-12-2016,36.44300
30-11-2016,36.68900
29-11-2016,36.25400
28-11-2016,36.12400
25-11-2016,36.01500
24-11-2016,35.43900
23-11-2016,35.76400
22-11-2016,35.57500
21-11-2016,35.25100
18-11-2016,36.02400
17-11-2016,36.07400
16-11-2016,36.16700
15-11-2016,36.13900
11-11-2016,37.24300
10-11-2016,38.36900
09-11-2016,37.75100
08-11-2016,38.13300
07-11-2016,37.88900
04-11-2016,37.47800
03-11-2016,37.85200
02-11-2016,38.15100
01-11-2016,38.72800
28-10-2016,38.72200
27-10-2016,38.45100
26-10-2016,38.66600
25-10-2016,39.02000
24-10-2016,38.98500
21-10-2016,38.88700
20-10-2016,38.77500
19-10-2016,38.57900
18-10-2016,38.56200
17-10-2016,37.93000
14-10-2016,38.21200
13-10-2016,37.99500
10-10-2016,38.62900
07-10-2016,38.59900
06-10-2016,38.62100
05-10-2016,38.68400
04-10-2016,38.64400
03-10-2016,38.43700
30-09-2016,37.72400
29-09-2016,37.43100
28-09-2016,38.28500
27-09-2016,38.05300
26-09-2016,38.14600
23-09-2016,38.48800
22-09-2016,38.58900
21-09-2016,38.14800
20-09-2016,38.19200
19-09-2016,38.35600
16-09-2016,38.13300
15-09-2016,38.05700
14-09-2016,37.97100
12-09-2016,37.84900
09-09-2016,38.63100
08-09-2016,38.92100
07-09-2016,38.72000
06-09-2016,38.72500
02-09-2016,38.14700
01-09-2016,37.93500
31-08-2016,38.00500
30-08-2016,37.78700
29-08-2016,37.30200
26-08-2016,37.16200
25-08-2016,37.26700
24-08-2016,37.54400
23-08-2016,37.35400
22-08-2016,37.39000
19-08-2016,37.65500
18-08-2016,37.59000
17-08-2016,37.26000
16-08-2016,37.21000
12-08-2016,37.12900
11-08-2016,36.84600
10-08-2016,36.81900
09-08-2016,37.31000
08-08-2016,37.50200
05-08-2016,37.35300
04-08-2016,36.73200
03-08-2016,36.62900
02-08-2016,37.05900
01-08-2016,37.18600
29-07-2016,37.14800
28-07-2016,37.13900
27-07-2016,36.90900
26-07-2016,36.60000
25-07-2016,36.85400
22-07-2016,36.37500
21-07-2016,36.19900
20-07-2016,36.33100
19-07-2016,36.12400
18-07-2016,35.99300
15-07-2016,36.15800
14-07-2016,36.18500
13-07-2016,35.91200
12-07-2016,36.01000
11-07-2016,35.73600
08-07-2016,35.18500
07-07-2016,35.25000
05-07-2016,35.25800
04-07-2016,35.40400
01-07-2016,35.17700
30-06-2016,35.00600
29-06-2016,34.63300
28-06-2016,34.38200
27-06-2016,34.22900
24-06-2016,34.09900
23-06-2016,34.80900
22-06-2016,34.49000
21-06-2016,34.53900
20-06-2016,34.62500
17-06-2016,34.45100
16-06-2016,34.38700
15-06-2016,34.64100
14-06-2016,34.19800
13-06-2016,34.15600
10-06-2016,34.37800
09-06-2016,34.57300
08-06-2016,34.76900
07-06-2016,34.69000
06-06-2016,34.36400
03-06-2016,34.43100
02-06-2016,34.37700
01-06-2016,34.14600
31-05-2016,34.13500
30-05-2016,34.14600
27-05-2016,34.07900
26-05-2016,33.66000
25-05-2016,33.17800
24-05-2016,32.41600
23-05-2016,32.44900
20-05-2016,32.54600
19-05-2016,32.75900
18-05-2016,33.07600
17-05-2016,33.15500
16-05-2016,33.04700
13-05-2016,32.90300
12-05-2016,33.12900
11-05-2016,32.87600
10-05-2016,32.89900
09-05-2016,32.85500
06-05-2016,32.41000
05-05-2016,32.32300
04-05-2016,32.30100
03-05-2016,32.60200
02-05-2016,32.76500
29-04-2016,32.84800
28-04-2016,32.81100
27-04-2016,33.31800
26-04-2016,33.29400
25-04-2016,32.89800
22-04-2016,33.05300
21-04-2016,33.10400
20-04-2016,32.95000
18-04-2016,32.93800
13-04-2016,32.59600
12-04-2016,32.06100
11-04-2016,31.81100
08-04-2016,31.38500
07-04-2016,31.36000
06-04-2016,31.62400
05-04-2016,31.49700
04-04-2016,32.09200
01-04-2016,31.98800
31-03-2016,32.03400
30-03-2016,31.87500
29-03-2016,31.35100
28-03-2016,31.32200
23-03-2016,31.80800
22-03-2016,31.85300
21-03-2016,31.82300
18-03-2016,31.37400
17-03-2016,31.03500
16-03-2016,30.87700
15-03-2016,30.82100
14-03-2016,31.00400
11-03-2016,30.81400
10-03-2016,30.71800
09-03-2016,30.89700
08-03-2016,30.75000
04-03-2016,30.79600
03-03-2016,30.68600
02-03-2016,30.29100
01-03-2016,29.60400
29-02-2016,28.75100
26-02-2016,28.75700
25-02-2016,28.53700
24-02-2016,28.84400
23-02-2016,29.11700
22-02-2016,29.55800
19-02-2016,29.34600
18-02-2016,29.30900
17-02-2016,29.11100
16-02-2016,28.82900
15-02-2016,29.35400
12-02-2016,28.57500
11-02-2016,28.65900
10-02-2016,29.65300
09-02-2016,29.96100
08-02-2016,30.37100
05-02-2016,30.68000
04-02-2016,30.39800
03-02-2016,30.31400
02-02-2016,30.77000
01-02-2016,31.31100
29-01-2016,31.38900
28-01-2016,30.98500
27-01-2016,31.02100
25-01-2016,30.96000
22-01-2016,30.85000
21-01-2016,30.25700
20-01-2016,30.32000
19-01-2016,30.88300
18-01-2016,30.53800
15-01-2016,31.14200
14-01-2016,31.63700
13-01-2016,31.91800
12-01-2016,31.70500
11-01-2016,31.97400
08-01-2016,32.17900
07-01-2016,31.92200
06-01-2016,32.70300
05-01-2016,32.80100
04-01-2016,32.78800
01-01-2016,33.40300
31-12-2015,33.26700
30-12-2015,33.10100
29-12-2015,33.20300
28-12-2015,33.18300
24-12-2015,33.00500
23-12-2015,33.00800
22-12-2015,32.70800
21-12-2015,32.82000
18-12-2015,32.57200
17-12-2015,32.87000
16-12-2015,32.38500
15-12-2015,32.21400
14-12-2015,32.01500
11-12-2015,31.91100
10-12-2015,32.14500
09-12-2015,31.85700
08-12-2015,32.32200
07-12-2015,32.52600
04-12-2015,32.47900
03-12-2015,32.73300
02-12-2015,33.01200
01-12-2015,33.09200
30-11-2015,33.02400
27-11-2015,33.02000
26-11-2015,32.77600
24-11-2015,32.61600
23-11-2015,32.68700
20-11-2015,32.65500
19-11-2015,32.52400
18-11-2015,32.04300
17-11-2015,32.35000
16-11-2015,32.26800
13-11-2015,32.10500
10-11-2015,32.06900
09-11-2015,32.54300
06-11-2015,32.57100
05-11-2015,32.55000
04-11-2015,32.90200
03-11-2015,33.03400
02-11-2015,33.04600
30-10-2015,33.07100
29-10-2015,33.18400
28-10-2015,33.47500
27-10-2015,33.78600
26-10-2015,33.77200
23-10-2015,33.97600
21-10-2015,33.94900
20-10-2015,34.09000
19-10-2015,34.06300
16-10-2015,33.82300
15-10-2015,33.51000
14-10-2015,33.19800
13-10-2015,33.25100
12-10-2015,33.30900
09-10-2015,33.38900
08-10-2015,33.31200
07-10-2015,33.52000
06-10-2015,33.56900
05-10-2015,33.49100
01-10-2015,32.94000
30-09-2015,32.94000
29-09-2015,32.51000
28-09-2015,32.30600
24-09-2015,32.60500
23-09-2015,32.46900
22-09-2015,32.29200
21-09-2015,32.87000
18-09-2015,32.80300
16-09-2015,32.47700
15-09-2015,32.37600
14-09-2015,32.49000
11-09-2015,32.14900
10-09-2015,32.11700
09-09-2015,32.17200
08-09-2015,31.56800
07-09-2015,31.07300
04-09-2015,31.57000
03-09-2015,32.29900
02-09-2015,31.86400
01-09-2015,32.05400
31-08-2015,32.83300
28-08-2015,33.02000
27-08-2015,32.88300
26-08-2015,32.25200
25-08-2015,32.50700
24-08-2015,32.07100
21-08-2015,34.35100
20-08-2015,34.65800
19-08-2015,35.19300
18-08-2015,35.00900
17-08-2015,34.87200
14-08-2015,34.88000
13-08-2015,34.06500
12-08-2015,34.00800
11-08-2015,34.67600
10-08-2015,34.93100
07-08-2015,35.04400
06-08-2015,35.05900
05-08-2015,35.03400
04-08-2015,34.81200
03-08-2015,34.82400
31-07-2015,34.69700
30-07-2015,34.32300
29-07-2015,34.10300
28-07-2015,33.84100
27-07-2015,33.85200
24-07-2015,34.44300
23-07-2015,34.67200
22-07-2015,34.71700
21-07-2015,34.25200
20-07-2015,34.71100
17-07-2015,34.68100
16-07-2015,34.64500
15-07-2015,34.26700
14-07-2015,34.00900
13-07-2015,34.00700
10-07-2015,33.58700
09-07-2015,33.46600
08-07-2015,33.52600
07-07-2015,34.03800
06-07-2015,33.94300
03-07-2015,33.73600
02-07-2015,33.68700
01-07-2015,33.60800
30-06-2015,33.22700
29-06-2015,32.98600
26-06-2015,33.33800
25-06-2015,33.32300
24-06-2015,33.13900
23-06-2015,33.26200
22-06-2015,33.16100
19-06-2015,32.69900
18-06-2015,32.52800
17-06-2015,32.12100
16-06-2015,31.88600
15-06-2015,31.67700
12-06-2015,31.62000
11-06-2015,31.58200
10-06-2015,32.12700
09-06-2015,31.73300
08-06-2015,31.74800
05-06-2015,32.09800
04-06-2015,32.11600
03-06-2015,32.07100
02-06-2015,32.44400
01-06-2015,33.22600
29-05-2015,33.25600
28-05-2015,32.72900
27-05-2015,32.82300
26-05-2015,32.84700
25-05-2015,32.84900
22-05-2015,33.05700
21-05-2015,32.91900
20-05-2015,32.93700
19-05-2015,32.75700
18-05-2015,32.74600
15-05-2015,32.43000
14-05-2015,32.22100
13-05-2015,32.07900
12-05-2015,31.67100
11-05-2015,32.33000
08-05-2015,31.82400
07-05-2015,31.27200
06-05-2015,31.57400
05-05-2015,32.52300
04-05-2015,32.57800
30-04-2015,32.18100
29-04-2015,32.30200
28-04-2015,32.32000
27-04-2015,31.85400
24-04-2015,32.34200
23-04-2015,32.73700
22-04-2015,32.78600
21-04-2015,32.64700
20-04-2015,32.88000
17-04-2015,33.49300
16-04-2015,33.94600
15-04-2015,34.23600
13-04-2015,34.51700
10-04-2015,34.36900
09-04-2015,34.37900
08-04-2015,34.22000
07-04-2015,33.87900
06-04-2015,33.82200
01-04-2015,33.59100
31-03-2015,33.14000
30-03-2015,33.09300
27-03-2015,32.54000
26-03-2015,32.50100
25-03-2015,33.07900
24-03-2015,33.21800
23-03-2015,33.21100
20-03-2015,33.41800
19-03-2015,33.82400
18-03-2015,34.04100
17-03-2015,34.02000
16-03-2015,33.70300
13-03-2015,33.76500
12-03-2015,34.20700
11-03-2015,33.81200
10-03-2015,33.87600
09-03-2015,33.85900
05-03-2015,34.47900
04-03-2015,34.32900
03-03-2015,34.54700
02-03-2015,34.31000
27-02-2015,33.58100
26-02-2015,33.04100
25-02-2015,33.40300
24-02-2015,33.48600
23-02-2015,33.48500
20-02-2015,33.76500
19-02-2015,33.86600
18-02-2015,33.74000
16-02-2015,33.48000
13-02-2015,33.60300
12-02-2015,33.23400
11-02-2015,32.98900
10-02-2015,32.57000
09-02-2015,32.38700
06-02-2015,32.82100
05-02-2015,33.18400
04-02-2015,33.21000
03-02-2015,33.41700
02-02-2015,33.59900
30-01-2015,33.65300
29-01-2015,34.15200
28-01-2015,33.99900
27-01-2015,33.86200
23-01-2015,33.47000
22-01-2015,33.28500
21-01-2015,33.20200
20-01-2015,33.10700
19-01-2015,32.71000
16-01-2015,32.58900
15-01-2015,32.44300
14-01-2015,31.85200
13-01-2015,31.87700
12-01-2015,31.89000
09-01-2015,31.66100
08-01-2015,31.53800
07-01-2015,31.00300
06-01-2015,31.08500
05-01-2015,31.99600
02-01-2015,32.03900
01-01-2015,31.76600
31-12-2014,31.64600
30-12-2014,31.52200
29-12-2014,31.43500
26-12-2014,31.23000
24-12-2014,31.11400
23-12-2014,31.35600
22-12-2014,31.49200
19-12-2014,31.21100
18-12-2014,30.98600
17-12-2014,30.32000
16-12-2014,30.47600
15-12-2014,31.05700
12-12-2014,31.15900
11-12-2014,31.36800
10-12-2014,31.53700
09-12-2014,31.30700
08-12-2014,31.72800
05-12-2014,32.07200
04-12-2014,32.19900
03-12-2014,32.15700
02-12-2014,31.95000
01-12-2014,31.94300
28-11-2014,31.95600
27-11-2014,31.54200
26-11-2014,31.48900
25-11-2014,31.50100
24-11-2014,31.82200
21-11-2014,31.58800
20-11-2014,31.42200
19-11-2014,31.45100
18-11-2014,31.61200
17-11-2014,31.55300
14-11-2014,31.33400
13-11-2014,31.17400
12-11-2014,31.35000
11-11-2014,31.16300
10-11-2014,30.97400
07-11-2014,30.94800
05-11-2014,30.81400
03-11-2014,30.82200
31-10-2014,30.68500
30-10-2014,30.24000
29-10-2014,30.02300
28-10-2014,29.86300
27-10-2014,29.69500
22-10-2014,29.67000
21-10-2014,29.37600
20-10-2014,29.20000
17-10-2014,28.90400
16-10-2014,28.74100
14-10-2014,29.28400
13-10-2014,29.31000
10-10-2014,29.12200
09-10-2014,29.52100
08-10-2014,29.07700
07-10-2014,29.16400
01-10-2014,29.47400
30-09-2014,29.49300
29-09-2014,29.42000
26-09-2014,29.24900
25-09-2014,29.03900
24-09-2014,29.48300
23-09-2014,29.62200
22-09-2014,30.12800
19-09-2014,30.09500
18-09-2014,30.06300
17-09-2014,29.55900
16-09-2014,29.41400
15-09-2014,30.14200
12-09-2014,30.17400
11-09-2014,30.01400
10-09-2014,29.78300
09-09-2014,29.91700
08-09-2014,29.93400
05-09-2014,29.52400
04-09-2014,29.45000
03-09-2014,29.43500
02-09-2014,29.20000
01-09-2014,28.95900
28-08-2014,28.62500
27-08-2014,28.63800
26-08-2014,28.51200
25-08-2014,28.57600
22-08-2014,28.69200
21-08-2014,28.61600
20-08-2014,28.44600
19-08-2014,28.41100
18-08-2014,28.22600
14-08-2014,27.80100
13-08-2014,27.59900
12-08-2014,27.60800
11-08-2014,27.29600
08-08-2014,27.05400
07-08-2014,27.34800
06-08-2014,27.40000
05-08-2014,27.57000
04-08-2014,27.37100
01-08-2014,27.00800
31-07-2014,27.21900
30-07-2014,27.36800
28-07-2014,27.12000
25-07-2014,27.33400
24-07-2014,27.63200
23-07-2014,27.57400
22-07-2014,27.55300
21-07-2014,27.44000
18-07-2014,27.41900
17-07-2014,27.37700
16-07-2014,27.17900
15-07-2014,26.74600
14-07-2014,26.31800
11-07-2014,26.35100
10-07-2014,26.90800
09-07-2014,26.90800
08-07-2014,27.11800
07-07-2014,27.89500
04-07-2014,27.84100
03-07-2014,27.52700
02-07-2014,27.49000
01-07-2014,27.06500
30-06-2014,27.01100
27-06-2014,26.56200
26-06-2014,26.39600
25-06-2014,26.64800
24-06-2014,26.72900
23-06-2014,26.40500
20-06-2014,26.38500
19-06-2014,26.56300
18-06-2014,26.67300
17-06-2014,26.80100
16-06-2014,26.36500
13-06-2014,26.35600
12-06-2014,26.78300
11-06-2014,26.71400
10-06-2014,26.77600
09-06-2014,26.78700
06-06-2014,26.42800
05-06-2014,26.02700
04-06-2014,25.85300
03-06-2014,25.65800
02-06-2014,25.41400
30-05-2014,24.93700
29-05-2014,24.95000
28-05-2014,25.21000
27-05-2014,25.15400
26-05-2014,25.24000
23-05-2014,25.35500
22-05-2014,25.02100
21-05-2014,24.83800
20-05-2014,24.81400
19-05-2014,24.63600
16-05-2014,24.14300
15-05-2014,23.88400
14-05-2014,23.97500
13-05-2014,23.89600
12-05-2014,23.58500
09-05-2014,23.18500
08-05-2014,22.65400
07-05-2014,22.60800
06-05-2014,22.72300
05-05-2014,22.65300
02-05-2014,22.69700
30-04-2014,22.59900
29-04-2014,22.74600
28-04-2014,22.87500
25-04-2014,22.88100
23-04-2014,22.98000
22-04-2014,22.85500
21-04-2014,22.81600
17-04-2014,22.65300
16-04-2014,22.33700
15-04-2014,22.53000
11-04-2014,22.67500
10-04-2014,22.68700
09-04-2014,22.70000
07-04-2014,22.34000
04-04-2014,22.36100
03-04-2014,22.47700
02-04-2014,22.61300
01-04-2014,22.36000
31-03-2014,22.33900
28-03-2014,22.29400
27-03-2014,22.06900
26-03-2014,21.94500
25-03-2014,21.86700
24-03-2014,21.80600
21-03-2014,21.56900
20-03-2014,21.50400
19-03-2014,21.62700
18-03-2014,21.59500
14-03-2014,21.48900
13-03-2014,21.48200
12-03-2014,21.60900
11-03-2014,21.57100
10-03-2014,21.63600
07-03-2014,21.66100
06-03-2014,21.40300
05-03-2014,21.21100
04-03-2014,21.07600
03-03-2014,20.90000
28-02-2014,20.94200
26-02-2014,20.76700
25-02-2014,20.65300
24-02-2014,20.57200
21-02-2014,20.52000
20-02-2014,20.31200
19-02-2014,20.46200
18-02-2014,20.36400
17-02-2014,20.18700
14-02-2014,20.13700
13-02-2014,19.99500
12-02-2014,20.26500
11-02-2014,20.16000
10-02-2014,20.07700
07-02-2014,20.11600
06-02-2014,19.99900
05-02-2014,19.94200
04-02-2014,19.83000
03-02-2014,19.77500
31-01-2014,19.99400
30-01-2014,19.73300
29-01-2014,19.91800
28-01-2014,19.93200
27-01-2014,19.99300
24-01-2014,20.45300
23-01-2014,20.70700
22-01-2014,20.70800
21-01-2014,20.58800
20-01-2014,20.50800
17-01-2014,20.35300
16-01-2014,20.58700
15-01-2014,20.67100
14-01-2014,20.54000
13-01-2014,20.59400
10-01-2014,20.40300
09-01-2014,20.40700
08-01-2014,20.42300
07-01-2014,20.35400
06-01-2014,20.43400
03-01-2014,20.41300
02-01-2014,20.31600
01-01-2014,20.54800
31-12-2013,20.49900
30-12-2013,20.46500
27-12-2013,20.50600
26-12-2013,20.43600
24-12-2013,20.37800
23-12-2013,20.39700
20-12-2013,20.41400
19-12-2013,20.10200
18-12-2013,20.13800
17-12-2013,19.90600
16-12-2013,19.87500
13-12-2013,19.82900
12-12-2013,20.03600
11-12-2013,20.21500
10-12-2013,20.27800
09-12-2013,20.36100
06-12-2013,20.06800
05-12-2013,19.99300
04-12-2013,19.77500
03-12-2013,19.89200
02-12-2013,19.90500
29-11-2013,19.78700
28-11-2013,19.54800
27-11-2013,19.49800
26-11-2013,19.51300
25-11-2013,19.69500
22-11-2013,19.38700
21-11-2013,19.38300
20-11-2013,19.65200
19-11-2013,19.86300
18-11-2013,19.76300
14-11-2013,19.43300
13-11-2013,19.19600
12-11-2013,19.30100
11-11-2013,19.47800
08-11-2013,19.52700
07-11-2013,19.59300
06-11-2013,19.73600
05-11-2013,19.78400
01-11-2013,19.77800
31-10-2013,19.66500
30-10-2013,19.45900
29-10-2013,19.33700
28-10-2013,19.01700
25-10-2013,19.16200
24-10-2013,19.23600
23-10-2013,19.25600
22-10-2013,19.28700
21-10-2013,19.28000
18-10-2013,19.13800
17-10-2013,18.76400
15-10-2013,18.89800
14-10-2013,19.00000
11-10-2013,18.93000
10-10-2013,18.68400
09-10-2013,18.61600
08-10-2013,18.37500
07-10-2013,18.32100
04-10-2013,18.31000
03-10-2013,18.24800
01-10-2013,17.92800
30-09-2013,17.73200
27-09-2013,18.02000
26-09-2013,18.10500
25-09-2013,18.09200
24-09-2013,18.11400
23-09-2013,18.10000
20-09-2013,18.41500
19-09-2013,18.66500
18-09-2013,18.11900
17-09-2013,18.01500
16-09-2013,18.01800
13-09-2013,18.01400
12-09-2013,18.05000
11-09-2013,18.23800
10-09-2013,18.12600
06-09-2013,17.62400
05-09-2013,17.39500
04-09-2013,17.01400
03-09-2013,16.71200
02-09-2013,17.21600
30-08-2013,16.99300
29-08-2013,16.82200
28-08-2013,16.46200
27-08-2013,16.55800
26-08-2013,17.06600
23-08-2013,16.99300
22-08-2013,16.78100
21-08-2013,16.59600
20-08-2013,16.89000
19-08-2013,16.95500
16-08-2013,17.27200
14-08-2013,17.92400
13-08-2013,17.72900
12-08-2013,17.45400
08-08-2013,17.21800
07-08-2013,16.99200
06-08-2013,17.05700
05-08-2013,17.46800
02-08-2013,17.45800
01-08-2013,17.53900
31-07-2013,17.58800
30-07-2013,17.55600
29-07-2013,17.81900
26-07-2013,17.96300
25-07-2013,18.04200
24-07-2013,18.19100
23-07-2013,18.42600
22-07-2013,18.34100
19-07-2013,18.31600
18-07-2013,18.35100
17-07-2013,18.11200
16-07-2013,18.16200
15-07-2013,18.35500
12-07-2013,18.27200
11-07-2013,18.07600
10-07-2013,17.85200
09-07-2013,17.92700
08-07-2013,17.78400
05-07-2013,17.89700
04-07-2013,17.89000
03-07-2013,17.70000
02-07-2013,17.91500
01-07-2013,18.00200
28-06-2013,17.80200
27-06-2013,17.43300
26-06-2013,17.22200
25-06-2013,17.24400
24-06-2013,17.23800
21-06-2013,17.45800
20-06-2013,17.49100
19-06-2013,17.92300
18-06-2013,17.82200
17-06-2013,17.88400
14-06-2013,17.76700
13-06-2013,17.46700
12-06-2013,17.69800
11-06-2013,17.81800
10-06-2013,18.08800
07-06-2013,18.17000
06-06-2013,18.26100
05-06-2013,18.27100
04-06-2013,18.28000
03-06-2013,18.31000
31-05-2013,18.38300
30-05-2013,18.71100
29-05-2013,18.69000
28-05-2013,18.69500
27-05-2013,18.62000
24-05-2013,18.42000
23-05-2013,18.29500
22-05-2013,18.69300
21-05-2013,18.76400
20-05-2013,18.88600
17-05-2013,19.01800
16-05-2013,19.02800
15-05-2013,18.98200
14-05-2013,18.62000
13-05-2013,18.57600
10-05-2013,18.85100
09-05-2013,18.70100
08-05-2013,18.73500
07-05-2013,18.61500
06-05-2013,18.41000
03-05-2013,18.28500
02-05-2013,18.42600
30-04-2013,18.27200
29-04-2013,18.22100
26-04-2013,18.14800
25-04-2013,18.21300
23-04-2013,18.03300
22-04-2013,18.06100
18-04-2013,17.84500
17-04-2013,17.60500
16-04-2013,17.54500
15-04-2013,17.26800
12-04-2013,17.19500
11-04-2013,17.39100
10-04-2013,17.27800
09-04-2013,17.10600
08-04-2013,17.28000
05-04-2013,17.27500
04-04-2013,17.33500
03-04-2013,17.61300
02-04-2013,17.84200
01-04-2013,17.67800
28-03-2013,17.56300
26-03-2013,17.43400
25-03-2013,17.39400
22-03-2013,17.45300
21-03-2013,17.47700
20-03-2013,17.55000
19-03-2013,17.82700
18-03-2013,18.02200
15-03-2013,18.10100
14-03-2013,18.24500
13-03-2013,18.09100
12-03-2013,18.33000
11-03-2013,18.42400
08-03-2013,18.43500
07-03-2013,18.21100
06-03-2013,18.09700
05-03-2013,18.00200
04-03-2013,17.79100
01-03-2013,17.86300
28-02-2013,17.72300
27-02-2013,17.99900
26-02-2013,17.87300
25-02-2013,18.14400
22-02-2013,18.17200
21-02-2013,18.17500
20-02-2013,18.45300
19-02-2013,18.48300
18-02-2013,18.35800
15-02-2013,18.33600
14-02-2013,18.36500
13-02-2013,18.52900
12-02-2013,18.52000
11-02-2013,18.45500
08-02-2013,18.48700
07-02-2013,18.59400
06-02-2013,18.67800
05-02-2013,18.67400
04-02-2013,18.79500
01-02-2013,18.87900
31-01-2013,18.91300
30-01-2013,18.98200
29-01-2013,19.00100
28-01-2013,19.07400
25-01-2013,19.09800
24-01-2013,18.86800
23-01-2013,19.08800
22-01-2013,19.08900
21-01-2013,19.23600
18-01-2013,19.20000
17-01-2013,19.18900
16-01-2013,19.08000
15-01-2013,19.27200
14-01-2013,19.17700
11-01-2013,18.94800
10-01-2013,18.95700
09-01-2013,18.94000
08-01-2013,18.95400
07-01-2013,18.95000
04-01-2013,19.00800
03-01-2013,19.01100
02-01-2013,18.97200
