date,nav
02-11-2016,60.72860
01-11-2016,60.72590
28-10-2016,60.68820
27-10-2016,60.68570
26-10-2016,60.69690
25-10-2016,60.69530
24-10-2016,60.69850
21-10-2016,60.66780
20-10-2016,60.66610
19-10-2016,60.67220
18-10-2016,60.65850
17-10-2016,60.63680
14-10-2016,60.62220
13-10-2016,60.63610
10-10-2016,60.61610
07-10-2016,60.56030
06-10-2016,60.57590
05-10-2016,60.55380
04-10-2016,60.40480
03-10-2016,60.34130
30-09-2016,60.23330
29-09-2016,60.21830
28-09-2016,60.26560
27-09-2016,60.24160
26-09-2016,60.19380
23-09-2016,60.12880
22-09-2016,60.09850
21-09-2016,60.00960
20-09-2016,60.00760
19-09-2016,60.00650
16-09-2016,59.98340
15-09-2016,59.96150
14-09-2016,59.94600
12-09-2016,59.94100
09-09-2016,59.92930
08-09-2016,59.90180
07-09-2016,59.87190
06-09-2016,59.81630
02-09-2016,59.74810
01-09-2016,59.72780
31-08-2016,59.69970
30-08-2016,59.68050
29-08-2016,59.66600
26-08-2016,59.63070
25-08-2016,59.60470
24-08-2016,59.57060
23-08-2016,59.53800
22-08-2016,59.52140
19-08-2016,59.52890
18-08-2016,59.51560
16-08-2016,59.52550
12-08-2016,59.46790
11-08-2016,59.46890
10-08-2016,59.38650
09-08-2016,59.33030
08-08-2016,59.26850
05-08-2016,59.21730
04-08-2016,59.19680
03-08-2016,59.18360
02-08-2016,59.20580
01-08-2016,59.21550
29-07-2016,59.15320
28-07-2016,59.11770
27-07-2016,59.03850
26-07-2016,59.02000
25-07-2016,59.00100
22-07-2016,58.95250
21-07-2016,58.93030
20-07-2016,58.91100
19-07-2016,58.86390
18-07-2016,58.84300
15-07-2016,58.82320
14-07-2016,58.81070
13-07-2016,58.78580
12-07-2016,58.71110
11-07-2016,58.62910
08-07-2016,58.58970
07-07-2016,58.56940
05-07-2016,58.52590
04-07-2016,58.46510
01-07-2016,58.41440
30-06-2016,58.37170
29-06-2016,58.34620
28-06-2016,58.31690
27-06-2016,58.30570
24-06-2016,58.25070
23-06-2016,58.24120
22-06-2016,58.22300
21-06-2016,58.20370
20-06-2016,58.18030
17-06-2016,58.16220
16-06-2016,58.14360
15-06-2016,58.12340
14-06-2016,58.11560
13-06-2016,58.10640
10-06-2016,58.08570
09-06-2016,58.07000
08-06-2016,58.04750
07-06-2016,58.02970
06-06-2016,58.01800
03-06-2016,57.96450
02-06-2016,57.95320
01-06-2016,57.93690
31-05-2016,57.93470
30-05-2016,57.92600
27-05-2016,57.89110
26-05-2016,57.88430
25-05-2016,57.87520
24-05-2016,57.85960
23-05-2016,57.85080
20-05-2016,57.80530
19-05-2016,57.80770
18-05-2016,57.79440
17-05-2016,57.79020
16-05-2016,57.78630
13-05-2016,57.74930
12-05-2016,57.75140
11-05-2016,57.72370
10-05-2016,57.69620
09-05-2016,57.68130
06-05-2016,57.64200
05-05-2016,57.62880
04-05-2016,57.61470
03-05-2016,57.59560
02-05-2016,57.58940
29-04-2016,57.55600
28-04-2016,57.53570
27-04-2016,57.52950
26-04-2016,57.52000
25-04-2016,57.51320
22-04-2016,57.48870
21-04-2016,57.46010
20-04-2016,57.48750
18-04-2016,57.48170
13-04-2016,57.41100
12-04-2016,57.42740
11-04-2016,57.40350
07-04-2016,57.33330
06-04-2016,57.30530
05-04-2016,57.26140
04-04-2016,57.21330
31-03-2016,57.06820
30-03-2016,56.94080
29-03-2016,56.93350
28-03-2016,56.91130
23-03-2016,56.86690
22-03-2016,56.84580
21-03-2016,56.83470
18-03-2016,56.74320
17-03-2016,56.73810
16-03-2016,56.68120
15-03-2016,56.65050
14-03-2016,56.61750
11-03-2016,56.54410
10-03-2016,56.54430
09-03-2016,56.53100
08-03-2016,56.51090
04-03-2016,56.48820
03-03-2016,56.48510
02-03-2016,56.48620
01-03-2016,56.47350
29-02-2016,56.42590
26-02-2016,56.19710
25-02-2016,56.14290
24-02-2016,56.20220
23-02-2016,56.22720
22-02-2016,56.28830
18-02-2016,56.27980
17-02-2016,56.26220
16-02-2016,56.27410
15-02-2016,56.29110
12-02-2016,56.28150
11-02-2016,56.28330
10-02-2016,56.26510
09-02-2016,56.24540
08-02-2016,56.23730
05-02-2016,56.20580
04-02-2016,56.18460
03-02-2016,56.16160
02-02-2016,56.15960
01-02-2016,56.18790
29-01-2016,56.16540
28-01-2016,56.13030
27-01-2016,56.12380
25-01-2016,56.09660
22-01-2016,56.07210
21-01-2016,56.07890
20-01-2016,56.04740
19-01-2016,56.01460
18-01-2016,55.97280
15-01-2016,55.94090
14-01-2016,55.95250
13-01-2016,55.95980
12-01-2016,55.96380
11-01-2016,55.97260
08-01-2016,55.93340
07-01-2016,55.91920
06-01-2016,55.88880
05-01-2016,55.87130
04-01-2016,55.85550
01-01-2016,55.82260
31-12-2015,55.78040
30-12-2015,55.76580
29-12-2015,55.74290
28-12-2015,55.72770
23-12-2015,55.67380
22-12-2015,55.64510
21-12-2015,55.62770
18-12-2015,55.61360
17-12-2015,55.61010
16-12-2015,55.58590
15-12-2015,55.55310
14-12-2015,55.55050
11-12-2015,55.54060
10-12-2015,55.53780
09-12-2015,55.52480
08-12-2015,55.51800
07-12-2015,55.52670
04-12-2015,55.49630
03-12-2015,55.50630
02-12-2015,55.45840
01-12-2015,55.44530
30-11-2015,55.40750
27-11-2015,55.39070
26-11-2015,55.39790
24-11-2015,55.38680
23-11-2015,55.37130
20-11-2015,55.34960
19-11-2015,55.35740
18-11-2015,55.34410
17-11-2015,55.34200
16-11-2015,55.34350
13-11-2015,55.30990
10-11-2015,55.24520
09-11-2015,55.22400
06-11-2015,55.22840
05-11-2015,55.22180
04-11-2015,55.22380
03-11-2015,55.21810
02-11-2015,55.21300
30-10-2015,55.16990
29-10-2015,55.16530
28-10-2015,55.16790
27-10-2015,55.14790
26-10-2015,55.12820
23-10-2015,55.11490
21-10-2015,55.08530
20-10-2015,55.08170
19-10-2015,55.07020
16-10-2015,55.03160
15-10-2015,55.02450
14-10-2015,55.00260
13-10-2015,54.97810
12-10-2015,54.95160
09-10-2015,54.93580
08-10-2015,54.92560
07-10-2015,54.90360
06-10-2015,54.90820
05-10-2015,54.90770
01-10-2015,54.82620
30-09-2015,54.83340
29-09-2015,54.73400
28-09-2015,54.54630
24-09-2015,54.50450
23-09-2015,54.48390
22-09-2015,54.47560
21-09-2015,54.47330
18-09-2015,54.43770
16-09-2015,54.36830
15-09-2015,54.36440
14-09-2015,54.35890
11-09-2015,54.32080
10-09-2015,54.30990
09-09-2015,54.32320
08-09-2015,54.30880
07-09-2015,54.28730
04-09-2015,54.27940
03-09-2015,54.28140
02-09-2015,54.28050
01-09-2015,54.27120
31-08-2015,54.25000
28-08-2015,54.22870
27-08-2015,54.21930
26-08-2015,54.18860
25-08-2015,54.16620
24-08-2015,54.11600
21-08-2015,54.16090
20-08-2015,54.16960
19-08-2015,54.15780
17-08-2015,54.12530
14-08-2015,54.09330
13-08-2015,54.07350
12-08-2015,54.02390
11-08-2015,54.00410
10-08-2015,53.99190
07-08-2015,53.94680
06-08-2015,53.93580
05-08-2015,53.90730
04-08-2015,53.90380
03-08-2015,53.90710
31-07-2015,53.87220
30-07-2015,53.84750
29-07-2015,53.84410
28-07-2015,53.82070
27-07-2015,53.77090
24-07-2015,53.72910
23-07-2015,53.72090
22-07-2015,53.69990
21-07-2015,53.67850
20-07-2015,53.66190
17-07-2015,53.64130
16-07-2015,53.62570
15-07-2015,53.60740
14-07-2015,53.59500
13-07-2015,53.56360
10-07-2015,53.59080
09-07-2015,53.56450
08-07-2015,53.55210
07-07-2015,53.53560
06-07-2015,53.52280
03-07-2015,53.45910
02-07-2015,53.42380
01-07-2015,53.38780
30-06-2015,53.34510
29-06-2015,53.31510
26-06-2015,53.32490
25-06-2015,53.30990
24-06-2015,53.32980
23-06-2015,53.33910
22-06-2015,53.34500
19-06-2015,53.31340
18-06-2015,53.27420
17-06-2015,53.20830
16-06-2015,53.17110
15-06-2015,53.18000
12-06-2015,53.12810
11-06-2015,53.12040
10-06-2015,53.14570
09-06-2015,53.15200
08-06-2015,53.11750
05-06-2015,53.08390
04-06-2015,53.06910
03-06-2015,53.09360
02-06-2015,53.10690
01-06-2015,53.16000
29-05-2015,53.10820
28-05-2015,53.07850
27-05-2015,53.05050
26-05-2015,53.03700
25-05-2015,53.02960
22-05-2015,52.99170
21-05-2015,52.97910
20-05-2015,52.95500
19-05-2015,52.91850
18-05-2015,52.88830
15-05-2015,52.83340
14-05-2015,52.81800
13-05-2015,52.79980
12-05-2015,52.80090
11-05-2015,52.80400
08-05-2015,52.73860
07-05-2015,52.72830
06-05-2015,52.76300
05-05-2015,52.79220
30-04-2015,52.74090
29-04-2015,52.76880
28-04-2015,52.76930
27-04-2015,52.76210
24-04-2015,52.73750
23-04-2015,52.72720
22-04-2015,52.73020
21-04-2015,52.71430
20-04-2015,52.70060
17-04-2015,52.67040
16-04-2015,52.67050
15-04-2015,52.66170
13-04-2015,52.64050
10-04-2015,52.60600
09-04-2015,52.59100
08-04-2015,52.55830
07-04-2015,52.56500
06-04-2015,52.54590
31-03-2015,52.44880
30-03-2015,52.35770
27-03-2015,52.32020
26-03-2015,52.29750
25-03-2015,52.28590
24-03-2015,52.27400
23-03-2015,52.26700
20-03-2015,52.23250
19-03-2015,52.21240
18-03-2015,52.18960
17-03-2015,52.18330
16-03-2015,52.16790
13-03-2015,52.13680
12-03-2015,52.14680
11-03-2015,52.13030
10-03-2015,52.12640
09-03-2015,52.12980
05-03-2015,52.11370
04-03-2015,52.10160
03-03-2015,52.01770
02-03-2015,52.03300
27-02-2015,52.00680
26-02-2015,51.99180
25-02-2015,51.98240
24-02-2015,51.95900
23-02-2015,51.93640
20-02-2015,51.90160
18-02-2015,51.86770
16-02-2015,51.84570
13-02-2015,51.81250
12-02-2015,51.77370
11-02-2015,51.78550
10-02-2015,51.78130
09-02-2015,51.77240
06-02-2015,51.76730
05-02-2015,51.76030
04-02-2015,51.76590
03-02-2015,51.78080
02-02-2015,51.83030
30-01-2015,51.76840
29-01-2015,51.75820
28-01-2015,51.74830
27-01-2015,51.73330
23-01-2015,51.68360
22-01-2015,51.65230
21-01-2015,51.64410
20-01-2015,51.61170
19-01-2015,51.60190
16-01-2015,51.57220
15-01-2015,51.51580
14-01-2015,51.40410
13-01-2015,51.39600
12-01-2015,51.35120
09-01-2015,51.28320
08-01-2015,51.26240
07-01-2015,51.23570
06-01-2015,51.20980
05-01-2015,51.21910
02-01-2015,51.19360
01-01-2015,51.19200
31-12-2014,51.17540
30-12-2014,51.14530
29-12-2014,51.11510
26-12-2014,51.06900
24-12-2014,51.05780
23-12-2014,51.06190
22-12-2014,51.04070
19-12-2014,50.99240
18-12-2014,51.00980
17-12-2014,50.96870
16-12-2014,50.97570
15-12-2014,51.10940
12-12-2014,51.06860
11-12-2014,51.02990
10-12-2014,51.00640
09-12-2014,51.01390
08-12-2014,50.98740
05-12-2014,50.95080
04-12-2014,50.93360
03-12-2014,50.92540
02-12-2014,50.90610
01-12-2014,50.84080
28-11-2014,50.79120
27-11-2014,50.74740
26-11-2014,50.73640
25-11-2014,50.71540
24-11-2014,50.69370
21-11-2014,50.66790
20-11-2014,50.65430
19-11-2014,50.63780
18-11-2014,50.62210
17-11-2014,50.59550
14-11-2014,50.54140
13-11-2014,50.52950
12-11-2014,50.55130
11-11-2014,50.53670
10-11-2014,50.52260
07-11-2014,50.47030
05-11-2014,50.44000
03-11-2014,50.36060
31-10-2014,50.29950
30-10-2014,50.25840
29-10-2014,50.21940
28-10-2014,50.19510
27-10-2014,50.16450
22-10-2014,50.09160
21-10-2014,50.06570
20-10-2014,50.02790
17-10-2014,49.97360
16-10-2014,49.95910
14-10-2014,49.90120
13-10-2014,49.85270
10-10-2014,49.80980
09-10-2014,49.77180
08-10-2014,49.77210
07-10-2014,49.73810
01-10-2014,49.64540
30-09-2014,49.63030
29-09-2014,49.62900
26-09-2014,49.60190
25-09-2014,49.56720
24-09-2014,49.55280
23-09-2014,49.53770
22-09-2014,49.52660
19-09-2014,49.46680
18-09-2014,49.45490
17-09-2014,49.42980
16-09-2014,49.41680
15-09-2014,49.40560
12-09-2014,49.36830
11-09-2014,49.35500
10-09-2014,49.34250
09-09-2014,49.32490
08-09-2014,49.31880
05-09-2014,49.28110
04-09-2014,49.26240
03-09-2014,49.24680
02-09-2014,49.22130
01-09-2014,49.21130
28-08-2014,49.15810
27-08-2014,49.14820
26-08-2014,49.12570
25-08-2014,49.10900
22-08-2014,49.08600
21-08-2014,49.06900
20-08-2014,49.06050
19-08-2014,49.03680
14-08-2014,48.97520
13-08-2014,48.96130
12-08-2014,48.93370
11-08-2014,48.90800
08-08-2014,48.86650
07-08-2014,48.86730
06-08-2014,48.85920
05-08-2014,48.88100
04-08-2014,48.90180
01-08-2014,48.86720
31-07-2014,48.86780
30-07-2014,48.85270
28-07-2014,48.85030
25-07-2014,48.83340
24-07-2014,48.81850
23-07-2014,48.78790
22-07-2014,48.75200
21-07-2014,48.71680
18-07-2014,48.66560
17-07-2014,48.65050
16-07-2014,48.62270
15-07-2014,48.59060
14-07-2014,48.57000
11-07-2014,48.59780
10-07-2014,48.71070
09-07-2014,48.70360
08-07-2014,48.69520
07-07-2014,48.69770
04-07-2014,48.66300
03-07-2014,48.64900
02-07-2014,48.63810
30-06-2014,48.58580
27-06-2014,48.54830
26-06-2014,48.54250
25-06-2014,48.51870
24-06-2014,48.50530
23-06-2014,48.48910
20-06-2014,48.46840
19-06-2014,48.48280
18-06-2014,48.49450
17-06-2014,48.48570
16-06-2014,48.48430
13-06-2014,48.48840
12-06-2014,48.46490
11-06-2014,48.44530
10-06-2014,48.43850
09-06-2014,48.44060
06-06-2014,48.38420
05-06-2014,48.35260
04-06-2014,48.32170
03-06-2014,48.28510
02-06-2014,48.22900
30-05-2014,48.20140
29-05-2014,48.17710
28-05-2014,48.15120
27-05-2014,48.14940
26-05-2014,48.12710
23-05-2014,48.09930
22-05-2014,48.03890
21-05-2014,48.01880
20-05-2014,47.98750
19-05-2014,47.98410
16-05-2014,47.96650
15-05-2014,47.89290
13-05-2014,47.86400
12-05-2014,47.85870
09-05-2014,47.80310
08-05-2014,47.76490
07-05-2014,47.74580
06-05-2014,47.73780
05-05-2014,47.72350
02-05-2014,47.66020
30-04-2014,47.62620
29-04-2014,47.59330
28-04-2014,47.57610
25-04-2014,47.55500
23-04-2014,47.53020
22-04-2014,47.51160
21-04-2014,47.46870
17-04-2014,47.40510
16-04-2014,47.37830
15-04-2014,47.33570
11-04-2014,47.28620
10-04-2014,47.24570
09-04-2014,47.23480
07-04-2014,47.22970
04-04-2014,47.20560
03-04-2014,47.23670
02-04-2014,47.22650
31-03-2014,47.25600
28-03-2014,47.21780
27-03-2014,47.14970
26-03-2014,47.14340
25-03-2014,47.14680
24-03-2014,47.11870
21-03-2014,47.05220
20-03-2014,46.99870
19-03-2014,46.97490
18-03-2014,46.96240
14-03-2014,46.90790
13-03-2014,46.88970
12-03-2014,46.87180
11-03-2014,46.87130
10-03-2014,46.81740
07-03-2014,46.78150
06-03-2014,46.75630
05-03-2014,46.72590
04-03-2014,46.69130
03-03-2014,46.68500
28-02-2014,46.65440
26-02-2014,46.62890
25-02-2014,46.62010
24-02-2014,46.62000
21-02-2014,46.59580
20-02-2014,46.57790
18-02-2014,46.55040
17-02-2014,46.53280
14-02-2014,46.49570
13-02-2014,46.51060
12-02-2014,46.52670
11-02-2014,46.54420
10-02-2014,46.55340
07-02-2014,46.52030
06-02-2014,46.50370
05-02-2014,46.48090
04-02-2014,46.45820
03-02-2014,46.43200
31-01-2014,46.38680
30-01-2014,46.38610
29-01-2014,46.40790
28-01-2014,46.40290
27-01-2014,46.44730
24-01-2014,46.43330
23-01-2014,46.44690
22-01-2014,46.43690
21-01-2014,46.45630
20-01-2014,46.41720
17-01-2014,46.37070
16-01-2014,46.35560
15-01-2014,46.34210
13-01-2014,46.28600
10-01-2014,46.24130
09-01-2014,46.22200
08-01-2014,46.22210
07-01-2014,46.22180
06-01-2014,46.21260
03-01-2014,46.16680
02-01-2014,46.15970
01-01-2014,46.12700
31-12-2013,46.10260
30-12-2013,46.07530
27-12-2013,46.03620
26-12-2013,46.04030
24-12-2013,46.02640
23-12-2013,46.03050
20-12-2013,45.99990
19-12-2013,45.99890
18-12-2013,45.98310
17-12-2013,45.93790
16-12-2013,45.93160
13-12-2013,45.88050
12-12-2013,45.92320
11-12-2013,45.88310
10-12-2013,45.86320
09-12-2013,45.85840
06-12-2013,45.86420
05-12-2013,45.86390
04-12-2013,45.81010
03-12-2013,45.79140
02-12-2013,45.77150
29-11-2013,45.72960
28-11-2013,45.71520
27-11-2013,45.68230
26-11-2013,45.64780
25-11-2013,45.62220
22-11-2013,45.57850
21-11-2013,45.55880
20-11-2013,45.54870
19-11-2013,45.52090
18-11-2013,45.47730
14-11-2013,45.42560
13-11-2013,45.42530
12-11-2013,45.47010
11-11-2013,45.48180
08-11-2013,45.50480
07-11-2013,45.50820
06-11-2013,45.54120
05-11-2013,45.54110
01-11-2013,45.49850
31-10-2013,45.49550
30-10-2013,45.48840
29-10-2013,45.48150
28-10-2013,45.44030
25-10-2013,45.41620
24-10-2013,45.40860
23-10-2013,45.40640
22-10-2013,45.39940
21-10-2013,45.37740
18-10-2013,45.34080
17-10-2013,45.26610
15-10-2013,45.23110
14-10-2013,45.28520
11-10-2013,45.27920
10-10-2013,45.26610
09-10-2013,45.27610
08-10-2013,45.32080
07-10-2013,45.17970
04-10-2013,45.12540
03-10-2013,45.06080
01-10-2013,44.95730
30-09-2013,44.93660
27-09-2013,44.89990
26-09-2013,44.87200
25-09-2013,44.86670
24-09-2013,44.84680
23-09-2013,44.83960
20-09-2013,44.81670
19-09-2013,44.83980
18-09-2013,44.76240
17-09-2013,44.64980
16-09-2013,44.64780
13-09-2013,44.59090
12-09-2013,44.57650
11-09-2013,44.56810
10-09-2013,44.53060
06-09-2013,44.48570
05-09-2013,44.48320
04-09-2013,44.36680
03-09-2013,44.30060
02-09-2013,44.26470
30-08-2013,44.16590
29-08-2013,44.08190
28-08-2013,44.08320
27-08-2013,44.17030
26-08-2013,44.23300
23-08-2013,44.22520
22-08-2013,44.15130
21-08-2013,44.18090
20-08-2013,43.97280
19-08-2013,43.95920
16-08-2013,44.10150
14-08-2013,44.12930
13-08-2013,44.17760
12-08-2013,44.23650
08-08-2013,44.25220
07-08-2013,44.21040
06-08-2013,44.16210
05-08-2013,44.18050
02-08-2013,44.10160
01-08-2013,44.09970
31-07-2013,44.02990
30-07-2013,44.09210
29-07-2013,44.09870
26-07-2013,44.07620
25-07-2013,44.03860
24-07-2013,43.98350
23-07-2013,44.13130
22-07-2013,44.22990
19-07-2013,44.22170
18-07-2013,44.19410
17-07-2013,44.09190
16-07-2013,44.10740
15-07-2013,44.62510
12-07-2013,44.62400
11-07-2013,44.62070
10-07-2013,44.59650
09-07-2013,44.59890
08-07-2013,44.58340
05-07-2013,44.59340
04-07-2013,44.59100
03-07-2013,44.54580
02-07-2013,44.57480
28-06-2013,44.51870
27-06-2013,44.43730
26-06-2013,44.43670
25-06-2013,44.47070
24-06-2013,44.47750
21-06-2013,44.49570
20-06-2013,44.50240
19-06-2013,44.54840
18-06-2013,44.54260
17-06-2013,44.50300
14-06-2013,44.45210
13-06-2013,44.44020
12-06-2013,44.43510
11-06-2013,44.43660
10-06-2013,44.46940
07-06-2013,44.46300
06-06-2013,44.46680
05-06-2013,44.45630
04-06-2013,44.43340
03-06-2013,44.41700
31-05-2013,44.38080
30-05-2013,44.39220
29-05-2013,44.37770
28-05-2013,44.41150
27-05-2013,44.41120
24-05-2013,44.38520
23-05-2013,44.37600
22-05-2013,44.39190
21-05-2013,44.39310
20-05-2013,44.37200
17-05-2013,44.35160
16-05-2013,44.33830
15-05-2013,44.32560
14-05-2013,44.27310
13-05-2013,44.21250
10-05-2013,44.17290
09-05-2013,44.16600
08-05-2013,44.12240
07-05-2013,44.09390
06-05-2013,44.08210
03-05-2013,44.04570
02-05-2013,44.03480
30-04-2013,43.97580
29-04-2013,43.93990
26-04-2013,43.91080
25-04-2013,43.89490
23-04-2013,43.86320
22-04-2013,43.84480
18-04-2013,43.80200
17-04-2013,43.76810
16-04-2013,43.74420
15-04-2013,43.71960
12-04-2013,43.68190
10-04-2013,43.64140
09-04-2013,43.62680
08-04-2013,43.61410
05-04-2013,43.57970
04-04-2013,43.56980
03-04-2013,43.54120
02-04-2013,43.52370
28-03-2013,43.41390
26-03-2013,43.37880
25-03-2013,43.38570
22-03-2013,43.35030
21-03-2013,43.34190
20-03-2013,43.31550
19-03-2013,43.29120
18-03-2013,43.29150
15-03-2013,43.27130
14-03-2013,43.25320
13-03-2013,43.18530
12-03-2013,43.15960
11-03-2013,43.14920
08-03-2013,43.12540
07-03-2013,43.11090
06-03-2013,43.09140
05-03-2013,43.05990
04-03-2013,43.03880
01-03-2013,43.00270
28-02-2013,42.98900
27-02-2013,42.99260
26-02-2013,42.97950
25-02-2013,42.97720
22-02-2013,42.95630
21-02-2013,42.96090
20-02-2013,42.95300
18-02-2013,42.92730
15-02-2013,42.90100
14-02-2013,42.89860
13-02-2013,42.90470
12-02-2013,42.89770
11-02-2013,42.90050
08-02-2013,42.87620
07-02-2013,42.86210
06-02-2013,42.82580
05-02-2013,42.82490
04-02-2013,42.82290
01-02-2013,42.81430
31-01-2013,42.82160
30-01-2013,42.84020
29-01-2013,42.84210
28-01-2013,42.82200
24-01-2013,42.78690
23-01-2013,42.77120
22-01-2013,42.76920
21-01-2013,42.76860
18-01-2013,42.73880
17-01-2013,42.73160
16-01-2013,42.71580
15-01-2013,42.72570
14-01-2013,42.72070
11-01-2013,42.66720
10-01-2013,42.65960
09-01-2013,42.62320
08-01-2013,42.61460
07-01-2013,42.60070
04-01-2013,42.55670
03-01-2013,42.53920
02-01-2013,42.52430
